,Year,Player1,Country1,Player2,Country2,Score1,Score2
30452,2019.0,GU Jun,CHN,MARECHAL Jade,FRA,1.0,5.0
30453,2019.0,GU Jun,CHN,LEE Sejoo,KOR,4.0,3.0
30454,2019.0,MARECHAL Jade,FRA,LEE Sejoo,KOR,3.0,5.0
30455,2019.0,JUBENOT Chloe,FRA,DLUGOSZ Martyna,POL,3.0,5.0
30456,2019.0,JUBENOT Chloe,FRA,POPPEL Ankita,SWE,5.0,3.0
30457,2019.0,JUBENOT Chloe,FRA,HULL Violet,AUS,5.0,1.0
30458,2019.0,JUBENOT Chloe,FRA,SUNDUCHKOVA Alexandra,RUS,5.0,3.0
30459,2019.0,JUBENOT Chloe,FRA,ABE Hiromi,JPN,5.0,1.0
30460,2019.0,JUBENOT Chloe,FRA,MOHAMED Noura,EGY,5.0,1.0
30461,2019.0,DLUGOSZ Martyna,POL,POPPEL Ankita,SWE,5.0,3.0
30462,2019.0,DLUGOSZ Martyna,POL,HULL Violet,AUS,5.0,4.0
30463,2019.0,DLUGOSZ Martyna,POL,SUNDUCHKOVA Alexandra,RUS,3.0,5.0
30464,2019.0,DLUGOSZ Martyna,POL,ABE Hiromi,JPN,4.0,2.0
30465,2019.0,DLUGOSZ Martyna,POL,MOHAMED Noura,EGY,4.0,5.0
30466,2019.0,POPPEL Ankita,SWE,HULL Violet,AUS,5.0,3.0
30467,2019.0,POPPEL Ankita,SWE,SUNDUCHKOVA Alexandra,RUS,0.0,5.0
30468,2019.0,POPPEL Ankita,SWE,ABE Hiromi,JPN,1.0,5.0
30469,2019.0,POPPEL Ankita,SWE,MOHAMED Noura,EGY,2.0,5.0
30470,2019.0,HULL Violet,AUS,SUNDUCHKOVA Alexandra,RUS,1.0,5.0
30471,2019.0,HULL Violet,AUS,ABE Hiromi,JPN,3.0,5.0
30472,2019.0,HULL Violet,AUS,MOHAMED Noura,EGY,3.0,5.0
30473,2019.0,SUNDUCHKOVA Alexandra,RUS,ABE Hiromi,JPN,5.0,1.0
30474,2019.0,SUNDUCHKOVA Alexandra,RUS,MOHAMED Noura,EGY,5.0,2.0
30475,2019.0,ABE Hiromi,JPN,MOHAMED Noura,EGY,3.0,5.0
30476,2019.0,GONG Yu,CHN,GOLDIE Alanna,CAN,4.0,5.0
30477,2019.0,GONG Yu,CHN,MOHAMED Aida,HUN,0.0,5.0
30478,2019.0,GONG Yu,CHN,OLIVEIRA Carolina,POR,5.0,1.0
30479,2019.0,GONG Yu,CHN,CHRZANOWSKA Marika,POL,5.0,2.0
30480,2019.0,GONG Yu,CHN,MCGOFF Sofia,PUR,1.0,5.0
30481,2019.0,GONG Yu,CHN,BROT Coralie,FRA,5.0,0.0
30482,2019.0,GOLDIE Alanna,CAN,MOHAMED Aida,HUN,1.0,5.0
30483,2019.0,GOLDIE Alanna,CAN,OLIVEIRA Carolina,POR,5.0,4.0
30484,2019.0,GOLDIE Alanna,CAN,CHRZANOWSKA Marika,POL,4.0,5.0
30485,2019.0,GOLDIE Alanna,CAN,MCGOFF Sofia,PUR,5.0,1.0
30486,2019.0,GOLDIE Alanna,CAN,BROT Coralie,FRA,5.0,2.0
30487,2019.0,MOHAMED Aida,HUN,OLIVEIRA Carolina,POR,5.0,1.0
30488,2019.0,MOHAMED Aida,HUN,CHRZANOWSKA Marika,POL,3.0,5.0
30489,2019.0,MOHAMED Aida,HUN,MCGOFF Sofia,PUR,5.0,0.0
30490,2019.0,MOHAMED Aida,HUN,BROT Coralie,FRA,3.0,3.0
30491,2019.0,OLIVEIRA Carolina,POR,CHRZANOWSKA Marika,POL,2.0,5.0
30492,2019.0,OLIVEIRA Carolina,POR,MCGOFF Sofia,PUR,5.0,4.0
30493,2019.0,OLIVEIRA Carolina,POR,BROT Coralie,FRA,3.0,5.0
30494,2019.0,CHRZANOWSKA Marika,POL,MCGOFF Sofia,PUR,2.0,5.0
30495,2019.0,CHRZANOWSKA Marika,POL,BROT Coralie,FRA,2.0,5.0
30496,2019.0,MCGOFF Sofia,PUR,BROT Coralie,FRA,2.0,5.0
30497,2019.0,YANG Chin Man,TPE,TERNI Maria Ludmila,ARG,5.0,1.0
30498,2019.0,YANG Chin Man,TPE,GUO Jessica Zi Jia,CAN,0.0,5.0
30499,2019.0,YANG Chin Man,TPE,FAVARETTO Martina,ITA,1.0,5.0
30500,2019.0,YANG Chin Man,TPE,KO Christelle Joy,HKG,4.0,5.0
30501,2019.0,YANG Chin Man,TPE,MARECHAL Jade,FRA,2.0,5.0
30502,2019.0,YANG Chin Man,TPE,MIYAWAKI Karin,JPN,1.0,5.0
30503,2019.0,TERNI Maria Ludmila,ARG,GUO Jessica Zi Jia,CAN,1.0,5.0
30504,2019.0,TERNI Maria Ludmila,ARG,FAVARETTO Martina,ITA,4.0,3.0
30505,2019.0,TERNI Maria Ludmila,ARG,KO Christelle Joy,HKG,5.0,4.0
30506,2019.0,TERNI Maria Ludmila,ARG,MARECHAL Jade,FRA,0.0,5.0
30507,2019.0,TERNI Maria Ludmila,ARG,MIYAWAKI Karin,JPN,3.0,5.0
30508,2019.0,GUO Jessica Zi Jia,CAN,FAVARETTO Martina,ITA,2.0,5.0
30509,2019.0,GUO Jessica Zi Jia,CAN,KO Christelle Joy,HKG,4.0,3.0
30510,2019.0,GUO Jessica Zi Jia,CAN,MARECHAL Jade,FRA,5.0,3.0
30511,2019.0,GUO Jessica Zi Jia,CAN,MIYAWAKI Karin,JPN,5.0,1.0
30512,2019.0,FAVARETTO Martina,ITA,KO Christelle Joy,HKG,5.0,2.0
30513,2019.0,FAVARETTO Martina,ITA,MARECHAL Jade,FRA,5.0,3.0
30514,2019.0,FAVARETTO Martina,ITA,MIYAWAKI Karin,JPN,5.0,0.0
30515,2019.0,KO Christelle Joy,HKG,MARECHAL Jade,FRA,5.0,3.0
30516,2019.0,KO Christelle Joy,HKG,MIYAWAKI Karin,JPN,4.0,3.0
30517,2019.0,MARECHAL Jade,FRA,MIYAWAKI Karin,JPN,5.0,1.0
30518,2019.0,ELZOHEIRY Mariam,EGY,BEHR Leandra,GER,0.0,5.0
30519,2019.0,ELZOHEIRY Mariam,EGY,BOUBAKRI Ines,TUN,1.0,5.0
30520,2019.0,ELZOHEIRY Mariam,EGY,MARTINES HAUREGI Oksana,RUS,4.0,5.0
30521,2019.0,ELZOHEIRY Mariam,EGY,OROSHAZI Csilla,HUN,3.0,5.0
30522,2019.0,ELZOHEIRY Mariam,EGY,GUYART Astrid,FRA,1.0,5.0
30523,2019.0,ELZOHEIRY Mariam,EGY,CHENG Hiu Wai Valerie,HKG,2.0,5.0
30524,2019.0,BEHR Leandra,GER,BOUBAKRI Ines,TUN,2.0,5.0
30525,2019.0,BEHR Leandra,GER,MARTINES HAUREGI Oksana,RUS,1.0,5.0
30526,2019.0,BEHR Leandra,GER,OROSHAZI Csilla,HUN,5.0,3.0
30527,2019.0,BEHR Leandra,GER,GUYART Astrid,FRA,0.0,5.0
30528,2019.0,BEHR Leandra,GER,CHENG Hiu Wai Valerie,HKG,5.0,3.0
30529,2019.0,BOUBAKRI Ines,TUN,MARTINES HAUREGI Oksana,RUS,5.0,2.0
30530,2019.0,BOUBAKRI Ines,TUN,OROSHAZI Csilla,HUN,5.0,3.0
30531,2019.0,BOUBAKRI Ines,TUN,GUYART Astrid,FRA,4.0,5.0
30532,2019.0,BOUBAKRI Ines,TUN,CHENG Hiu Wai Valerie,HKG,5.0,2.0
30533,2019.0,MARTINES HAUREGI Oksana,RUS,OROSHAZI Csilla,HUN,5.0,2.0
30534,2019.0,MARTINES HAUREGI Oksana,RUS,GUYART Astrid,FRA,0.0,5.0
30535,2019.0,MARTINES HAUREGI Oksana,RUS,CHENG Hiu Wai Valerie,HKG,1.0,5.0
30536,2019.0,OROSHAZI Csilla,HUN,GUYART Astrid,FRA,0.0,5.0
30537,2019.0,OROSHAZI Csilla,HUN,CHENG Hiu Wai Valerie,HKG,1.0,5.0
30538,2019.0,GUYART Astrid,FRA,CHENG Hiu Wai Valerie,HKG,5.0,1.0
30539,2019.0,KARAMETE Irem,TUR,JUBENOT Chloe,FRA,4.0,5.0
30540,2019.0,KARAMETE Irem,TUR,CAI Yuanting,CHN,5.0,3.0
30541,2019.0,KARAMETE Irem,TUR,WOHLGEMUTH Olivia,AUT,5.0,3.0
30542,2019.0,KARAMETE Irem,TUR,KREISS Fanni,HUN,5.0,3.0
30543,2019.0,KARAMETE Irem,TUR,GOODCHILD Emily,GBR,5.0,2.0
30544,2019.0,KARAMETE Irem,TUR,CALUGAREANU Malina,ROU,5.0,2.0
30545,2019.0,JUBENOT Chloe,FRA,CAI Yuanting,CHN,3.0,5.0
30546,2019.0,JUBENOT Chloe,FRA,WOHLGEMUTH Olivia,AUT,5.0,2.0
30547,2019.0,JUBENOT Chloe,FRA,KREISS Fanni,HUN,5.0,4.0
30548,2019.0,JUBENOT Chloe,FRA,GOODCHILD Emily,GBR,5.0,1.0
30549,2019.0,JUBENOT Chloe,FRA,CALUGAREANU Malina,ROU,5.0,1.0
30550,2019.0,CAI Yuanting,CHN,WOHLGEMUTH Olivia,AUT,2.0,5.0
30551,2019.0,CAI Yuanting,CHN,KREISS Fanni,HUN,1.0,5.0
30552,2019.0,CAI Yuanting,CHN,GOODCHILD Emily,GBR,5.0,0.0
30553,2019.0,CAI Yuanting,CHN,CALUGAREANU Malina,ROU,5.0,3.0
30554,2019.0,WOHLGEMUTH Olivia,AUT,KREISS Fanni,HUN,5.0,0.0
30555,2019.0,WOHLGEMUTH Olivia,AUT,GOODCHILD Emily,GBR,5.0,0.0
30556,2019.0,WOHLGEMUTH Olivia,AUT,CALUGAREANU Malina,ROU,3.0,5.0
30557,2019.0,KREISS Fanni,HUN,GOODCHILD Emily,GBR,5.0,0.0
30558,2019.0,KREISS Fanni,HUN,CALUGAREANU Malina,ROU,3.0,5.0
30559,2019.0,GOODCHILD Emily,GBR,CALUGAREANU Malina,ROU,2.0,5.0
30560,2019.0,CHEN Qingyuan,CHN,GIMENEZ Isis,VEN,5.0,0.0
30561,2019.0,CHEN Qingyuan,CHN,SINIGALIA Martina,ITA,5.0,1.0
30562,2019.0,CHEN Qingyuan,CHN,HAMPEL Eva,GER,5.0,3.0
30563,2019.0,CHEN Qingyuan,CHN,LEI Yu Ru,TPE,5.0,1.0
30564,2019.0,CHEN Qingyuan,CHN,ABDRAKHMANOVA Adelya,RUS,1.0,5.0
30565,2019.0,CHEN Qingyuan,CHN,PASZTOR Flora,HUN,3.0,5.0
30566,2019.0,GIMENEZ Isis,VEN,SINIGALIA Martina,ITA,1.0,5.0
30567,2019.0,GIMENEZ Isis,VEN,HAMPEL Eva,GER,0.0,5.0
30568,2019.0,GIMENEZ Isis,VEN,LEI Yu Ru,TPE,5.0,4.0
30569,2019.0,GIMENEZ Isis,VEN,ABDRAKHMANOVA Adelya,RUS,5.0,2.0
30570,2019.0,GIMENEZ Isis,VEN,PASZTOR Flora,HUN,2.0,5.0
30571,2019.0,SINIGALIA Martina,ITA,HAMPEL Eva,GER,5.0,2.0
30572,2019.0,SINIGALIA Martina,ITA,LEI Yu Ru,TPE,5.0,0.0
30573,2019.0,SINIGALIA Martina,ITA,ABDRAKHMANOVA Adelya,RUS,5.0,1.0
30574,2019.0,SINIGALIA Martina,ITA,PASZTOR Flora,HUN,4.0,5.0
30575,2019.0,HAMPEL Eva,GER,LEI Yu Ru,TPE,5.0,1.0
30576,2019.0,HAMPEL Eva,GER,ABDRAKHMANOVA Adelya,RUS,5.0,0.0
30577,2019.0,HAMPEL Eva,GER,PASZTOR Flora,HUN,5.0,3.0
30578,2019.0,LEI Yu Ru,TPE,ABDRAKHMANOVA Adelya,RUS,5.0,4.0
30579,2019.0,LEI Yu Ru,TPE,PASZTOR Flora,HUN,5.0,3.0
30580,2019.0,ABDRAKHMANOVA Adelya,RUS,PASZTOR Flora,HUN,5.0,2.0
30581,2019.0,BROT Coralie,FRA,HUO Xingxin,CHN,4.0,5.0
30582,2019.0,BROT Coralie,FRA,CHRZANOWSKA Marika,POL,3.0,5.0
30583,2019.0,BROT Coralie,FRA,DEGERMAN Ruusa,FIN,5.0,1.0
30584,2019.0,BROT Coralie,FRA,BERTHIER Amita,SGP,2.0,5.0
30585,2019.0,BROT Coralie,FRA,CECCHINI Gabriela,BRA,5.0,3.0
30586,2019.0,BROT Coralie,FRA,ZEISS Madison,USA,5.0,0.0
30587,2019.0,HUO Xingxin,CHN,CHRZANOWSKA Marika,POL,5.0,2.0
30588,2019.0,HUO Xingxin,CHN,DEGERMAN Ruusa,FIN,5.0,0.0
30589,2019.0,HUO Xingxin,CHN,BERTHIER Amita,SGP,5.0,0.0
30590,2019.0,HUO Xingxin,CHN,CECCHINI Gabriela,BRA,5.0,4.0
30591,2019.0,HUO Xingxin,CHN,ZEISS Madison,USA,5.0,1.0
30592,2019.0,CHRZANOWSKA Marika,POL,DEGERMAN Ruusa,FIN,5.0,1.0
30593,2019.0,CHRZANOWSKA Marika,POL,BERTHIER Amita,SGP,5.0,0.0
30594,2019.0,CHRZANOWSKA Marika,POL,CECCHINI Gabriela,BRA,5.0,2.0
30595,2019.0,CHRZANOWSKA Marika,POL,ZEISS Madison,USA,5.0,3.0
30596,2019.0,DEGERMAN Ruusa,FIN,BERTHIER Amita,SGP,3.0,5.0
30597,2019.0,DEGERMAN Ruusa,FIN,CECCHINI Gabriela,BRA,4.0,5.0
30598,2019.0,DEGERMAN Ruusa,FIN,ZEISS Madison,USA,0.0,5.0
30599,2019.0,BERTHIER Amita,SGP,CECCHINI Gabriela,BRA,5.0,0.0
30600,2019.0,BERTHIER Amita,SGP,ZEISS Madison,USA,5.0,2.0
30601,2019.0,CECCHINI Gabriela,BRA,ZEISS Madison,USA,5.0,4.0
30602,2019.0,BATINI Martina,ITA,BINDER Sylvie,USA,5.0,1.0
30603,2019.0,BATINI Martina,ITA,SENYUTA Alexandra,UKR,5.0,2.0
30604,2019.0,BATINI Martina,ITA,CASTANIE Rozene,FRA,5.0,3.0
30605,2019.0,BATINI Martina,ITA,ALBOROVA Yana,UZB,5.0,3.0
30606,2019.0,BATINI Martina,ITA,GROSLAMBERT Delphine,BEL,2.0,5.0
30607,2019.0,BATINI Martina,ITA,GONG Yu,CHN,5.0,2.0
30608,2019.0,BINDER Sylvie,USA,SENYUTA Alexandra,UKR,1.0,5.0
30609,2019.0,BINDER Sylvie,USA,CASTANIE Rozene,FRA,5.0,0.0
30610,2019.0,BINDER Sylvie,USA,ALBOROVA Yana,UZB,3.0,5.0
30611,2019.0,BINDER Sylvie,USA,GROSLAMBERT Delphine,BEL,5.0,3.0
30612,2019.0,BINDER Sylvie,USA,GONG Yu,CHN,5.0,2.0
30613,2019.0,SENYUTA Alexandra,UKR,CASTANIE Rozene,FRA,5.0,3.0
30614,2019.0,SENYUTA Alexandra,UKR,ALBOROVA Yana,UZB,1.0,5.0
30615,2019.0,SENYUTA Alexandra,UKR,GROSLAMBERT Delphine,BEL,5.0,4.0
30616,2019.0,SENYUTA Alexandra,UKR,GONG Yu,CHN,5.0,3.0
30617,2019.0,CASTANIE Rozene,FRA,ALBOROVA Yana,UZB,5.0,4.0
30618,2019.0,CASTANIE Rozene,FRA,GROSLAMBERT Delphine,BEL,5.0,2.0
30619,2019.0,CASTANIE Rozene,FRA,GONG Yu,CHN,5.0,3.0
30620,2019.0,ALBOROVA Yana,UZB,GROSLAMBERT Delphine,BEL,2.0,5.0
30621,2019.0,ALBOROVA Yana,UZB,GONG Yu,CHN,5.0,4.0
30622,2019.0,GROSLAMBERT Delphine,BEL,GONG Yu,CHN,5.0,4.0
30623,2019.0,NISHIOKA Shiho,JPN,MARTYANOVA Marta,RUS,4.0,5.0
30624,2019.0,NISHIOKA Shiho,JPN,DUBROVICH Jacqueline,USA,1.0,5.0
30625,2019.0,NISHIOKA Shiho,JPN,CHART Yvonne,GBR,5.0,4.0
30626,2019.0,NISHIOKA Shiho,JPN,JELINSKA Martyna,POL,3.0,2.0
30627,2019.0,NISHIOKA Shiho,JPN,SIRBU Teodora,ROU,5.0,1.0
30628,2019.0,NISHIOKA Shiho,JPN,LUPKOVICS Dora,HUN,5.0,3.0
30629,2019.0,MARTYANOVA Marta,RUS,DUBROVICH Jacqueline,USA,5.0,3.0
30630,2019.0,MARTYANOVA Marta,RUS,CHART Yvonne,GBR,5.0,0.0
30631,2019.0,MARTYANOVA Marta,RUS,JELINSKA Martyna,POL,5.0,0.0
30632,2019.0,MARTYANOVA Marta,RUS,SIRBU Teodora,ROU,5.0,2.0
30633,2019.0,MARTYANOVA Marta,RUS,LUPKOVICS Dora,HUN,5.0,2.0
30634,2019.0,DUBROVICH Jacqueline,USA,CHART Yvonne,GBR,5.0,3.0
30635,2019.0,DUBROVICH Jacqueline,USA,JELINSKA Martyna,POL,3.0,4.0
30636,2019.0,DUBROVICH Jacqueline,USA,SIRBU Teodora,ROU,5.0,0.0
30637,2019.0,DUBROVICH Jacqueline,USA,LUPKOVICS Dora,HUN,2.0,5.0
30638,2019.0,CHART Yvonne,GBR,JELINSKA Martyna,POL,0.0,5.0
30639,2019.0,CHART Yvonne,GBR,SIRBU Teodora,ROU,4.0,5.0
30640,2019.0,CHART Yvonne,GBR,LUPKOVICS Dora,HUN,0.0,5.0
30641,2019.0,JELINSKA Martyna,POL,SIRBU Teodora,ROU,5.0,1.0
30642,2019.0,JELINSKA Martyna,POL,LUPKOVICS Dora,HUN,3.0,5.0
30643,2019.0,SIRBU Teodora,ROU,LUPKOVICS Dora,HUN,4.0,5.0
30644,2019.0,MONACO Beatrice,ITA,HONG Seo In,KOR,4.0,5.0
30645,2019.0,MONACO Beatrice,ITA,SMITH Katie,GBR,5.0,1.0
30646,2019.0,MONACO Beatrice,ITA,CARIDE Marta,POR,5.0,1.0
30647,2019.0,MONACO Beatrice,ITA,TIEU May,USA,5.0,1.0
30648,2019.0,MONACO Beatrice,ITA,TSUJI Sumire,JPN,5.0,3.0
30649,2019.0,MONACO Beatrice,ITA,LACHERAY Eva,FRA,5.0,3.0
30650,2019.0,HONG Seo In,KOR,SMITH Katie,GBR,5.0,2.0
30651,2019.0,HONG Seo In,KOR,CARIDE Marta,POR,5.0,3.0
30652,2019.0,HONG Seo In,KOR,TIEU May,USA,3.0,2.0
30653,2019.0,HONG Seo In,KOR,TSUJI Sumire,JPN,5.0,2.0
30654,2019.0,HONG Seo In,KOR,LACHERAY Eva,FRA,5.0,4.0
30655,2019.0,SMITH Katie,GBR,CARIDE Marta,POR,1.0,5.0
30656,2019.0,SMITH Katie,GBR,TIEU May,USA,0.0,5.0
30657,2019.0,SMITH Katie,GBR,TSUJI Sumire,JPN,0.0,5.0
30658,2019.0,SMITH Katie,GBR,LACHERAY Eva,FRA,0.0,5.0
30659,2019.0,CARIDE Marta,POR,TIEU May,USA,3.0,4.0
30660,2019.0,CARIDE Marta,POR,TSUJI Sumire,JPN,2.0,5.0
30661,2019.0,CARIDE Marta,POR,LACHERAY Eva,FRA,3.0,4.0
30662,2019.0,TIEU May,USA,TSUJI Sumire,JPN,5.0,3.0
30663,2019.0,TIEU May,USA,LACHERAY Eva,FRA,5.0,1.0
30664,2019.0,TSUJI Sumire,JPN,LACHERAY Eva,FRA,5.0,1.0
30665,2019.0,CIPRESSA Erica,ITA,ENRIGHT Irene,FIN,5.0,1.0
30666,2019.0,CIPRESSA Erica,ITA,BLOW Iman,USA,5.0,2.0
30667,2019.0,CIPRESSA Erica,ITA,SHI Yanan,CHN,5.0,4.0
30668,2019.0,CIPRESSA Erica,ITA,KO Chaeyeong,KOR,5.0,0.0
30669,2019.0,CIPRESSA Erica,ITA,MICHEL Nataly,MEX,5.0,2.0
30670,2019.0,CIPRESSA Erica,ITA,YUSOVA Victoria,RUS,4.0,5.0
30671,2019.0,ENRIGHT Irene,FIN,BLOW Iman,USA,1.0,5.0
30672,2019.0,ENRIGHT Irene,FIN,SHI Yanan,CHN,0.0,5.0
30673,2019.0,ENRIGHT Irene,FIN,KO Chaeyeong,KOR,1.0,5.0
30674,2019.0,ENRIGHT Irene,FIN,MICHEL Nataly,MEX,2.0,5.0
30675,2019.0,ENRIGHT Irene,FIN,YUSOVA Victoria,RUS,2.0,5.0
30676,2019.0,BLOW Iman,USA,SHI Yanan,CHN,5.0,1.0
30677,2019.0,BLOW Iman,USA,KO Chaeyeong,KOR,5.0,3.0
30678,2019.0,BLOW Iman,USA,MICHEL Nataly,MEX,5.0,1.0
30679,2019.0,BLOW Iman,USA,YUSOVA Victoria,RUS,5.0,0.0
30680,2019.0,SHI Yanan,CHN,KO Chaeyeong,KOR,5.0,1.0
30681,2019.0,SHI Yanan,CHN,MICHEL Nataly,MEX,1.0,5.0
30682,2019.0,SHI Yanan,CHN,YUSOVA Victoria,RUS,3.0,5.0
30683,2019.0,KO Chaeyeong,KOR,MICHEL Nataly,MEX,2.0,5.0
30684,2019.0,KO Chaeyeong,KOR,YUSOVA Victoria,RUS,0.0,5.0
30685,2019.0,MICHEL Nataly,MEX,YUSOVA Victoria,RUS,0.0,5.0
30686,2019.0,PATRU Morgane,FRA,JEONG Ji Seong,KOR,5.0,1.0
30687,2019.0,PATRU Morgane,FRA,HARVEY Eleanor,CAN,5.0,2.0
30688,2019.0,PATRU Morgane,FRA,GU Jun,CHN,2.0,3.0
30689,2019.0,PATRU Morgane,FRA,KONDRICZ Kata,HUN,5.0,1.0
30690,2019.0,PATRU Morgane,FRA,SCRUGGS Lauren,USA,3.0,5.0
30691,2019.0,PATRU Morgane,FRA,KARMAOUI Manal,MAR,5.0,0.0
30692,2019.0,JEONG Ji Seong,KOR,HARVEY Eleanor,CAN,0.0,5.0
30693,2019.0,JEONG Ji Seong,KOR,GU Jun,CHN,5.0,0.0
30694,2019.0,JEONG Ji Seong,KOR,KONDRICZ Kata,HUN,5.0,1.0
30695,2019.0,JEONG Ji Seong,KOR,SCRUGGS Lauren,USA,0.0,5.0
30696,2019.0,JEONG Ji Seong,KOR,KARMAOUI Manal,MAR,5.0,0.0
30697,2019.0,HARVEY Eleanor,CAN,GU Jun,CHN,1.0,3.0
30698,2019.0,HARVEY Eleanor,CAN,KONDRICZ Kata,HUN,4.0,3.0
30699,2019.0,HARVEY Eleanor,CAN,SCRUGGS Lauren,USA,0.0,5.0
30700,2019.0,HARVEY Eleanor,CAN,KARMAOUI Manal,MAR,5.0,1.0
30701,2019.0,GU Jun,CHN,KONDRICZ Kata,HUN,0.0,5.0
30702,2019.0,GU Jun,CHN,SCRUGGS Lauren,USA,4.0,5.0
30703,2019.0,GU Jun,CHN,KARMAOUI Manal,MAR,5.0,0.0
30704,2019.0,KONDRICZ Kata,HUN,SCRUGGS Lauren,USA,5.0,4.0
30705,2019.0,KONDRICZ Kata,HUN,KARMAOUI Manal,MAR,5.0,1.0
30706,2019.0,SCRUGGS Lauren,USA,KARMAOUI Manal,MAR,5.0,1.0
30707,2019.0,OJEDA Barbara,ESP,FU Yiting,CHN,1.0,5.0
30708,2019.0,OJEDA Barbara,ESP,SEDKY Mariam,EGY,5.0,1.0
30709,2019.0,OJEDA Barbara,ESP,BOLDOR Ana,ROU,3.0,5.0
30710,2019.0,OJEDA Barbara,ESP,CHEUNG Kimberley Vanessa,HKG,3.0,5.0
30711,2019.0,OJEDA Barbara,ESP,CHENG Hsin,TPE,2.0,5.0
30712,2019.0,OJEDA Barbara,ESP,LYCZBINSKA Marta,POL,3.0,5.0
30713,2019.0,FU Yiting,CHN,SEDKY Mariam,EGY,5.0,0.0
30714,2019.0,FU Yiting,CHN,BOLDOR Ana,ROU,5.0,1.0
30715,2019.0,FU Yiting,CHN,CHEUNG Kimberley Vanessa,HKG,5.0,2.0
30716,2019.0,FU Yiting,CHN,CHENG Hsin,TPE,5.0,3.0
30717,2019.0,FU Yiting,CHN,LYCZBINSKA Marta,POL,2.0,5.0
30718,2019.0,SEDKY Mariam,EGY,BOLDOR Ana,ROU,1.0,5.0
30719,2019.0,SEDKY Mariam,EGY,CHEUNG Kimberley Vanessa,HKG,4.0,5.0
30720,2019.0,SEDKY Mariam,EGY,CHENG Hsin,TPE,3.0,5.0
30721,2019.0,SEDKY Mariam,EGY,LYCZBINSKA Marta,POL,0.0,5.0
30722,2019.0,BOLDOR Ana,ROU,CHEUNG Kimberley Vanessa,HKG,5.0,2.0
30723,2019.0,BOLDOR Ana,ROU,CHENG Hsin,TPE,5.0,4.0
30724,2019.0,BOLDOR Ana,ROU,LYCZBINSKA Marta,POL,2.0,5.0
30725,2019.0,CHEUNG Kimberley Vanessa,HKG,CHENG Hsin,TPE,5.0,3.0
30726,2019.0,CHEUNG Kimberley Vanessa,HKG,LYCZBINSKA Marta,POL,5.0,2.0
30727,2019.0,CHENG Hsin,TPE,LYCZBINSKA Marta,POL,1.0,4.0
30728,2019.0,LEE Hee Jin,KOR,MOHAMED Noura,EGY,3.0,5.0
30729,2019.0,LEE Hee Jin,KOR,BLAZE Anita,FRA,3.0,5.0
30730,2019.0,LEE Hee Jin,KOR,TARANENKO Anna,UKR,5.0,3.0
30731,2019.0,LEE Hee Jin,KOR,BIMOVA Andrea,CZE,2.0,5.0
30732,2019.0,LEE Hee Jin,KOR,MATYSIAK Katarzyna,POL,5.0,1.0
30733,2019.0,LEE Hee Jin,KOR,WU Peilin,CHN,3.0,5.0
30734,2019.0,MOHAMED Noura,EGY,BLAZE Anita,FRA,2.0,5.0
30735,2019.0,MOHAMED Noura,EGY,TARANENKO Anna,UKR,5.0,1.0
30736,2019.0,MOHAMED Noura,EGY,BIMOVA Andrea,CZE,5.0,2.0
30737,2019.0,MOHAMED Noura,EGY,MATYSIAK Katarzyna,POL,5.0,1.0
30738,2019.0,MOHAMED Noura,EGY,WU Peilin,CHN,2.0,5.0
30739,2019.0,BLAZE Anita,FRA,TARANENKO Anna,UKR,5.0,0.0
30740,2019.0,BLAZE Anita,FRA,BIMOVA Andrea,CZE,5.0,2.0
30741,2019.0,BLAZE Anita,FRA,MATYSIAK Katarzyna,POL,5.0,4.0
30742,2019.0,BLAZE Anita,FRA,WU Peilin,CHN,1.0,5.0
30743,2019.0,TARANENKO Anna,UKR,BIMOVA Andrea,CZE,2.0,5.0
30744,2019.0,TARANENKO Anna,UKR,MATYSIAK Katarzyna,POL,4.0,5.0
30745,2019.0,TARANENKO Anna,UKR,WU Peilin,CHN,4.0,5.0
30746,2019.0,BIMOVA Andrea,CZE,MATYSIAK Katarzyna,POL,4.0,5.0
30747,2019.0,BIMOVA Andrea,CZE,WU Peilin,CHN,1.0,5.0
30748,2019.0,MATYSIAK Katarzyna,POL,WU Peilin,CHN,1.0,5.0
30749,2019.0,SYNORADZKA Martyna,POL,CHENTSOVA Kateryna,UKR,3.0,4.0
30750,2019.0,SYNORADZKA Martyna,POL,KIKUCHI Komaki,JPN,4.0,5.0
30751,2019.0,SYNORADZKA Martyna,POL,KIRSCHEN Kim,GER,4.0,3.0
30752,2019.0,SYNORADZKA Martyna,POL,OLIVEIRA Carolina,POR,5.0,3.0
30753,2019.0,SYNORADZKA Martyna,POL,VARDARO Elisa,ITA,0.0,5.0
30754,2019.0,SYNORADZKA Martyna,POL,MOHAMED Gehan,EGY,5.0,0.0
30755,2019.0,CHENTSOVA Kateryna,UKR,KIKUCHI Komaki,JPN,5.0,4.0
30756,2019.0,CHENTSOVA Kateryna,UKR,KIRSCHEN Kim,GER,3.0,5.0
30757,2019.0,CHENTSOVA Kateryna,UKR,OLIVEIRA Carolina,POR,5.0,2.0
30758,2019.0,CHENTSOVA Kateryna,UKR,VARDARO Elisa,ITA,5.0,1.0
30759,2019.0,CHENTSOVA Kateryna,UKR,MOHAMED Gehan,EGY,5.0,4.0
30760,2019.0,KIKUCHI Komaki,JPN,KIRSCHEN Kim,GER,4.0,3.0
